"cc3","cc","domain",rtt,remote
"ZAF","ZA","www.edenexpress.co.za",38,0
"ZAF","ZA","www.edenexpress.co.za",24,0
"ZAF","ZA","www.edenexpress.co.za",20,0
"ZAF","ZA","www.edenexpress.co.za",30,0
"ZAF","ZA","www.edenexpress.co.za",4,0
"ZAF","ZA","www.edenexpress.co.za",31,0
"ZAF","ZA","www.edenexpress.co.za",11,0
"ZAF","ZA","www.edenexpress.co.za",41,0
"ZAF","ZA","www.edenexpress.co.za",1,0
"ZAF","ZA","www.edenexpress.co.za",1,0
"ZAF","ZA","www.edenexpress.co.za",18,0
"ZAF","ZA","www.edenexpress.co.za",30,0
"ZAF","ZA","www.edenexpress.co.za",22,0
"ZAF","ZA","www.edenexpress.co.za",23,0
"ZAF","ZA","www.edenexpress.co.za",3,0
"ZAF","ZA","www.edenexpress.co.za",5,0
"ZAF","ZA","www.edgecommunitynews.com",177,1
"ZAF","ZA","www.edgecommunitynews.com",175,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",230,1
"ZAF","ZA","www.edgecommunitynews.com",207,1
"ZAF","ZA","www.edgecommunitynews.com",161,1
"ZAF","ZA","www.edgecommunitynews.com",182,1
"ZAF","ZA","www.edgecommunitynews.com",158,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",180,1
"ZAF","ZA","www.edgecommunitynews.com",182,1
"ZAF","ZA","www.edgecommunitynews.com",157,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",204,1
"ZAF","ZA","www.edgecommunitynews.com",192,1
"ZAF","ZA","www.edgecommunitynews.com",158,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",169,1
"ZAF","ZA","www.edgecommunitynews.com",181,1
"ZAF","ZA","www.edgecommunitynews.com",182,1
"ZAF","ZA","www.edgecommunitynews.com",173,1
"ZAF","ZA","www.edgecommunitynews.com",194,1
"ZAF","ZA","www.edgecommunitynews.com",200,1
"ZAF","ZA","www.edgecommunitynews.com",204,1
"ZAF","ZA","www.edgecommunitynews.com",183,1
"ZAF","ZA","www.edgecommunitynews.com",159,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",177,1
"ZAF","ZA","www.edgecommunitynews.com",183,1
"ZAF","ZA","www.edgecommunitynews.com",193,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",188,1
"ZAF","ZA","www.edgecommunitynews.com",163,1
"ZAF","ZA","www.edgecommunitynews.com",184,1
"ZAF","ZA","www.edgecommunitynews.com",189,1
"ZAF","ZA","www.edgecommunitynews.com",183,1
"ZAF","ZA","www.edgecommunitynews.com",181,1
"ZAF","ZA","www.edgecommunitynews.com",179,1
"ZAF","ZA","www.edgecommunitynews.com",193,1
"ZAF","ZA","www.edgecommunitynews.com",193,1
"ZAF","ZA","www.eikestadnuus.co.za",19,0
"ZAF","ZA","www.eikestadnuus.co.za",1,0
"ZAF","ZA","www.eikestadnuus.co.za",30,0
"ZAF","ZA","www.eikestadnuus.co.za",18,0
"ZAF","ZA","www.eikestadnuus.co.za",49,0
"ZAF","ZA","www.eikestadnuus.co.za",49,0
"ZAF","ZA","www.eikestadnuus.co.za",2,0
"ZAF","ZA","www.eikestadnuus.co.za",40,0
"ZAF","ZA","www.eikestadnuus.co.za",19,0
"ZAF","ZA","www.eikestadnuus.co.za",1,0
"ZAF","ZA","www.eikestadnuus.co.za",38,0
"ZAF","ZA","www.eikestadnuus.co.za",49,0
"ZAF","ZA","www.eikestadnuus.co.za",5,0
"ZAF","ZA","www.eikestadnuus.co.za",23,0
"ZAF","ZA","www.eikestadnuus.co.za",32,0
"ZAF","ZA","www.eikestadnuus.co.za",27,0
"ZAF","ZA","www.eikestadnuus.co.za",3,0
"ZAF","ZA","www.eikestadnuus.co.za",24,0
"ZAF","ZA","www.eikestadnuus.co.za",19,0
"ZAF","ZA","www.eikestadnuus.co.za",19,0
"ZAF","ZA","www.eikestadnuus.co.za",18,0
"ZAF","ZA","www.eikestadnuus.co.za",35,0
"ZAF","ZA","www.eikestadnuus.co.za",33,0
"ZAF","ZA","www.eikestadnuus.co.za",42,0
"ZAF","ZA","www.eikestadnuus.co.za",5,0
"ZAF","ZA","www.eikestadnuus.co.za",41,0
"ZAF","ZA","www.eikestadnuus.co.za",27,0
"ZAF","ZA","www.eikestadnuus.co.za",1,0
"ZAF","ZA","www.eikestadnuus.co.za",25,0
"ZAF","ZA","www.eikestadnuus.co.za",28,0
"ZAF","ZA","www.eikestadnuus.co.za",30,0
"ZAF","ZA","www.eikestadnuus.co.za",2,0
"ZAF","ZA","www.eikestadnuus.co.za",5,0
"ZAF","ZA","www.eikestadnuus.co.za",24,0
"ZAF","ZA","www.eikestadnuus.co.za",41,0
"ZAF","ZA","www.eikestadnuus.co.za",42,0
"ZAF","ZA","www.eikestadnuus.co.za",28,0
"ZAF","ZA","www.eikestadnuus.co.za",24,0
"ZAF","ZA","www.eikestadnuus.co.za",18,0
"ZAF","ZA","www.eikestadnuus.co.za",20,0
"ZAF","ZA","www.eikestadnuus.co.za",22,0
"ZAF","ZA","www.eikestadnuus.co.za",31,0
"ZAF","ZA","www.eikestadnuus.co.za",4,0
"ZAF","ZA","www.eikestadnuus.co.za",91,0
"ZAF","ZA","www.expatica.com",154,1
"ZAF","ZA","www.expatica.com",168,1
"ZAF","ZA","www.expatica.com",182,1
"ZAF","ZA","www.expatica.com",168,1
"ZAF","ZA","www.expatica.com",183,1
"ZAF","ZA","www.expatica.com",186,1
"ZAF","ZA","www.expatica.com",196,1
"ZAF","ZA","www.expatica.com",155,1
"ZAF","ZA","www.expatica.com",206,1
"ZAF","ZA","www.expatica.com",154,1
"ZAF","ZA","www.expatica.com",176,1
"ZAF","ZA","www.expatica.com",172,1
"ZAF","ZA","www.expatica.com",182,1
"ZAF","ZA","www.expatica.com",204,1
"ZAF","ZA","www.expatica.com",181,1
"ZAF","ZA","www.expatica.com",151,1
"ZAF","ZA","www.expatica.com",154,1
"ZAF","ZA","www.expatica.com",179,1
"ZAF","ZA","www.expatica.com",204,1
"ZAF","ZA","www.expatica.com",154,1
"ZAF","ZA","www.expatica.com",159,1
"ZAF","ZA","www.expatica.com",175,1
"ZAF","ZA","www.expatica.com",190,1
"ZAF","ZA","www.expatica.com",181,1
"ZAF","ZA","www.expatica.com",205,1
"ZAF","ZA","www.expatica.com",179,1
"ZAF","ZA","www.expatica.com",150,1
"ZAF","ZA","www.expatica.com",206,1
"ZAF","ZA","www.expatica.com",199,1
"ZAF","ZA","www.expatica.com",151,1
"ZAF","ZA","www.expatica.com",204,1
"ZAF","ZA","www.expatica.com",151,1
"ZAF","ZA","www.expatica.com",151,1
"ZAF","ZA","www.expatica.com",210,1
"ZAF","ZA","www.expatica.com",176,1
"ZAF","ZA","www.expatica.com",206,1
"ZAF","ZA","www.expatica.com",182,1
"ZAF","ZA","www.expatica.com",152,1
"ZAF","ZA","www.expatica.com",180,1
"ZAF","ZA","www.expatica.com",192,1
"ZAF","ZA","www.expatica.com",199,1
"ZAF","ZA","www.expatica.com",213,1
"ZAF","ZA","www.financialmail.co.za",1,1
"ZAF","ZA","www.financialmail.co.za",23,1
"ZAF","ZA","www.financialmail.co.za",17,1
"ZAF","ZA","www.financialmail.co.za",162,1
"ZAF","ZA","www.financialmail.co.za",11,1
"ZAF","ZA","www.financialmail.co.za",3,1
"ZAF","ZA","www.financialmail.co.za",37,1
"ZAF","ZA","www.financialmail.co.za",35,1
"ZAF","ZA","www.financialmail.co.za",70,1
"ZAF","ZA","www.financialmail.co.za",29,1
"ZAF","ZA","www.financialmail.co.za",11,1
"ZAF","ZA","www.financialmail.co.za",6,1
"ZAF","ZA","www.financialmail.co.za",40,1
"ZAF","ZA","www.financialmail.co.za",11,1
"ZAF","ZA","www.financialmail.co.za",23,1
"ZAF","ZA","www.financialmail.co.za",70,1
"ZAF","ZA","www.financialmail.co.za",21,1
"ZAF","ZA","www.financialmail.co.za",3,1
"ZAF","ZA","www.financialmail.co.za",85,1
"ZAF","ZA","www.financialmail.co.za",46,1
"ZAF","ZA","www.financialmail.co.za",48,1
"ZAF","ZA","www.financialmail.co.za",48,1
"ZAF","ZA","www.financialmail.co.za",66,1
"ZAF","ZA","www.financialmail.co.za",76,1
"ZAF","ZA","www.financialmail.co.za",51,1
"ZAF","ZA","www.financialmail.co.za",61,1
"ZAF","ZA","www.financialmail.co.za",82,1
"ZAF","ZA","www.financialmail.co.za",71,1
"ZAF","ZA","www.financialmail.co.za",67,1
"ZAF","ZA","www.financialmail.co.za",48,1
"ZAF","ZA","www.financialmail.co.za",81,1
"ZAF","ZA","www.financialmail.co.za",66,1
"ZAF","ZA","www.financialmail.co.za",80,1
"ZAF","ZA","www.financialmail.co.za",61,1
"ZAF","ZA","www.financialmail.co.za",89,1
"ZAF","ZA","www.financialmail.co.za",65,1
"ZAF","ZA","www.financialmail.co.za",86,1
"ZAF","ZA","www.financialmail.co.za",96,1
"ZAF","ZA","www.financialmail.co.za",46,1
"ZAF","ZA","www.financialmail.co.za",46,1
"ZAF","ZA","www.financialmail.co.za",66,1
"ZAF","ZA","www.financialmail.co.za",69,1
"ZAF","ZA","www.financialmail.co.za",49,1
"ZAF","ZA","www.financialmail.co.za",48,1
"ZAF","ZA","www.financialmail.co.za",70,1
"ZAF","ZA","www.gbn.co.za",22,0
"ZAF","ZA","www.gbn.co.za",17,0
"ZAF","ZA","www.gbn.co.za",44,0
"ZAF","ZA","www.gbn.co.za",22,0
"ZAF","ZA","www.gbn.co.za",23,0
"ZAF","ZA","www.gbn.co.za",6,0
"ZAF","ZA","www.gbn.co.za",22,0
"ZAF","ZA","www.gbn.co.za",28,0
"ZAF","ZA","www.gbn.co.za",20,0
"ZAF","ZA","www.gbn.co.za",48,0
"ZAF","ZA","www.gbn.co.za",18,0
"ZAF","ZA","www.gbn.co.za",9,0
"ZAF","ZA","www.gbn.co.za",14,0
"ZAF","ZA","www.gbn.co.za",17,0
"ZAF","ZA","www.gbn.co.za",22,0
"ZAF","ZA","www.gbn.co.za",44,0
"ZAF","ZA","www.gbn.co.za",17,0
"ZAF","ZA","www.gbn.co.za",40,0
"ZAF","ZA","www.gbn.co.za",18,0
"ZAF","ZA","www.gbn.co.za",3,0
"ZAF","ZA","www.gbn.co.za",9,0
"ZAF","ZA","www.gbn.co.za",3,0
"ZAF","ZA","www.gbn.co.za",37,0
"ZAF","ZA","www.gbn.co.za",19,0
"ZAF","ZA","www.gbn.co.za",42,0
"ZAF","ZA","www.gbn.co.za",21,0
"ZAF","ZA","www.gbn.co.za",18,0
"ZAF","ZA","www.gbn.co.za",3,0
"ZAF","ZA","www.gbn.co.za",20,0
"ZAF","ZA","www.gbn.co.za",34,0
"ZAF","ZA","www.gbn.co.za",9,0
"ZAF","ZA","www.gbn.co.za",54,0
"ZAF","ZA","www.gbn.co.za",22,0
"ZAF","ZA","www.gbn.co.za",43,0
"ZAF","ZA","www.gbn.co.za",21,0
"ZAF","ZA","www.gbn.co.za",13,0
"ZAF","ZA","www.gbn.co.za",17,0
"ZAF","ZA","www.gbn.co.za",22,0
"ZAF","ZA","www.gbn.co.za",40,0
"ZAF","ZA","www.gbn.co.za",2,0
"ZAF","ZA","www.gbn.co.za",54,0
"ZAF","ZA","www.gbn.co.za",36,0
"ZAF","ZA","www.georgeherald.com",21,0
"ZAF","ZA","www.georgeherald.com",3,0
"ZAF","ZA","www.georgeherald.com",22,0
"ZAF","ZA","www.georgeherald.com",20,0
"ZAF","ZA","www.georgeherald.com",19,0
"ZAF","ZA","www.georgeherald.com",30,0
"ZAF","ZA","www.georgeherald.com",66,0
"ZAF","ZA","www.georgeherald.com",2,0
"ZAF","ZA","www.georgeherald.com",25,0
"ZAF","ZA","www.georgeherald.com",19,0
"ZAF","ZA","www.georgeherald.com",30,0
"ZAF","ZA","www.georgeherald.com",5,0
"ZAF","ZA","www.georgeherald.com",57,0
"ZAF","ZA","www.georgeherald.com",22,0
"ZAF","ZA","www.georgeherald.com",30,0
"ZAF","ZA","www.georgeherald.com",39,0
"ZAF","ZA","www.georgeherald.com",29,0
"ZAF","ZA","www.georgeherald.com",27,0
"ZAF","ZA","www.georgeherald.com",21,0
"ZAF","ZA","www.georgeherald.com",22,0
"ZAF","ZA","www.georgeherald.com",31,0
"ZAF","ZA","www.georgeherald.com",20,0
"ZAF","ZA","www.georgeherald.com",44,0
"ZAF","ZA","www.georgeherald.com",29,0
"ZAF","ZA","www.georgeherald.com",32,0
"ZAF","ZA","www.georgeherald.com",3,0
"ZAF","ZA","www.georgeherald.com",21,0
"ZAF","ZA","www.georgeherald.com",49,0
"ZAF","ZA","www.georgeherald.com",44,0
"ZAF","ZA","www.georgeherald.com",4,0
"ZAF","ZA","www.georgeherald.com",21,0
"ZAF","ZA","www.georgeherald.com",5,0
"ZAF","ZA","www.georgeherald.com",21,0
"ZAF","ZA","www.georgeherald.com",33,0
"ZAF","ZA","www.georgeherald.com",21,0
"ZAF","ZA","www.georgeherald.com",55,0
"ZAF","ZA","www.georgeherald.com",27,0
"ZAF","ZA","www.georgeherald.com",2,0
"ZAF","ZA","www.georgeherald.com",57,0
"ZAF","ZA","www.greytown.co.za",2,0
"ZAF","ZA","www.greytown.co.za",21,0
"ZAF","ZA","www.greytown.co.za",27,0
"ZAF","ZA","www.greytown.co.za",4,0
"ZAF","ZA","www.greytown.co.za",13,0
"ZAF","ZA","www.greytown.co.za",33,0
"ZAF","ZA","www.greytown.co.za",70,0
"ZAF","ZA","www.greytown.co.za",22,0
"ZAF","ZA","www.greytown.co.za",74,0
"ZAF","ZA","www.greytown.co.za",21,0
"ZAF","ZA","www.greytown.co.za",21,0
"ZAF","ZA","www.greytown.co.za",41,0
"ZAF","ZA","www.greytown.co.za",4,0
"ZAF","ZA","www.greytown.co.za",14,0
"ZAF","ZA","www.greytown.co.za",34,0
"ZAF","ZA","www.greytown.co.za",31,0
"ZAF","ZA","www.greytown.co.za",32,0
"ZAF","ZA","www.greytown.co.za",18,0
"ZAF","ZA","www.greytown.co.za",35,0
"ZAF","ZA","www.greytown.co.za",6,0
"ZAF","ZA","www.greytown.co.za",2,0
"ZAF","ZA","www.greytown.co.za",5,0
"ZAF","ZA","www.greytown.co.za",31,0
"ZAF","ZA","www.greytown.co.za",7,0
"ZAF","ZA","www.greytown.co.za",19,0
"ZAF","ZA","www.greytown.co.za",22,0
"ZAF","ZA","www.greytown.co.za",21,0
"ZAF","ZA","www.greytown.co.za",160,0
"ZAF","ZA","www.greytown.co.za",9,0
"ZAF","ZA","www.greytown.co.za",1,0
"ZAF","ZA","www.greytown.co.za",40,0
"ZAF","ZA","www.greytown.co.za",4,0
"ZAF","ZA","www.greytown.co.za",32,0
"ZAF","ZA","www.greytown.co.za",4,0
"ZAF","ZA","www.greytown.co.za",13,0
"ZAF","ZA","www.greytown.co.za",4,0
"ZAF","ZA","www.greytown.co.za",4,0
"ZAF","ZA","www.greytown.co.za",36,0
"ZAF","ZA","www.greytown.co.za",11,0
"ZAF","ZA","www.greytown.co.za",18,0
"ZAF","ZA","www.greytown.co.za",32,0
"ZAF","ZA","www.greytown.co.za",22,0
"ZAF","ZA","www.grocotts.co.za",3,0
"ZAF","ZA","www.grocotts.co.za",22,0
"ZAF","ZA","www.grocotts.co.za",17,0
"ZAF","ZA","www.grocotts.co.za",3,0
"ZAF","ZA","www.grocotts.co.za",37,0
"ZAF","ZA","www.grocotts.co.za",1,0
"ZAF","ZA","www.grocotts.co.za",4,0
"ZAF","ZA","www.grocotts.co.za",6,0
"ZAF","ZA","www.grocotts.co.za",52,0
"ZAF","ZA","www.grocotts.co.za",25,0
"ZAF","ZA","www.grocotts.co.za",17,0
"ZAF","ZA","www.grocotts.co.za",3,0
"ZAF","ZA","www.grocotts.co.za",9,0
"ZAF","ZA","www.grocotts.co.za",29,0
"ZAF","ZA","www.grocotts.co.za",26,0
"ZAF","ZA","www.grocotts.co.za",10,0
"ZAF","ZA","www.grocotts.co.za",23,0
"ZAF","ZA","www.grocotts.co.za",40,0
"ZAF","ZA","www.grocotts.co.za",2,0
"ZAF","ZA","www.grocotts.co.za",13,0
"ZAF","ZA","www.grocotts.co.za",24,0
"ZAF","ZA","www.grocotts.co.za",39,0
"ZAF","ZA","www.grocotts.co.za",19,0
"ZAF","ZA","www.grocotts.co.za",27,0
"ZAF","ZA","www.grocotts.co.za",31,0
"ZAF","ZA","www.grocotts.co.za",17,0
"ZAF","ZA","www.grocotts.co.za",31,0
"ZAF","ZA","www.grocotts.co.za",3,0
"ZAF","ZA","www.grocotts.co.za",37,0
"ZAF","ZA","www.grocotts.co.za",14,0
"ZAF","ZA","www.grocotts.co.za",38,0
"ZAF","ZA","www.grocotts.co.za",20,0
"ZAF","ZA","www.grocotts.co.za",26,0
"ZAF","ZA","www.grocotts.co.za",23,0
"ZAF","ZA","www.grocotts.co.za",45,0
"ZAF","ZA","www.grocotts.co.za",6,0
"ZAF","ZA","www.grocotts.co.za",22,0
"ZAF","ZA","www.grocotts.co.za",20,0
"ZAF","ZA","www.grocotts.co.za",13,0
"ZAF","ZA","www.grocotts.co.za",4,0
"ZAF","ZA","www.grocotts.co.za",39,0
"ZAF","ZA","www.grocotts.co.za",87,0
"ZAF","ZA","www.heidelbergnigelheraut.co.za",21,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",1,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",11,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",18,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",40,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",4,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",25,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",41,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",24,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",18,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",11,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",5,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",18,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",71,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",4,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",24,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",19,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",17,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",27,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",2,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",47,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",26,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",2,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",41,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",17,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",2,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",42,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",16,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",47,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",10,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",3,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",39,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",43,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",23,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",18,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",173,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",58,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",2,1
"ZAF","ZA","www.heidelbergnigelheraut.co.za",12,1
"ZAF","ZA","www.herald.co.za",1,1
"ZAF","ZA","www.herald.co.za",2,1
"ZAF","ZA","www.herald.co.za",173,1
"ZAF","ZA","www.herald.co.za",47,1
"ZAF","ZA","www.herald.co.za",18,1
"ZAF","ZA","www.herald.co.za",55,1
"ZAF","ZA","www.herald.co.za",25,1
"ZAF","ZA","www.herald.co.za",17,1
"ZAF","ZA","www.herald.co.za",46,1
"ZAF","ZA","www.herald.co.za",5,1
"ZAF","ZA","www.herald.co.za",18,1
"ZAF","ZA","www.herald.co.za",13,1
"ZAF","ZA","www.herald.co.za",1,1
"ZAF","ZA","www.herald.co.za",17,1
"ZAF","ZA","www.herald.co.za",42,1
"ZAF","ZA","www.herald.co.za",3,1
"ZAF","ZA","www.herald.co.za",4,1
"ZAF","ZA","www.herald.co.za",25,1
"ZAF","ZA","www.herald.co.za",27,1
"ZAF","ZA","www.herald.co.za",47,1
"ZAF","ZA","www.herald.co.za",31,1
"ZAF","ZA","www.herald.co.za",68,1
"ZAF","ZA","www.herald.co.za",24,1
"ZAF","ZA","www.herald.co.za",43,1
"ZAF","ZA","www.herald.co.za",1,1
"ZAF","ZA","www.herald.co.za",11,1
"ZAF","ZA","www.herald.co.za",16,1
"ZAF","ZA","www.herald.co.za",5,1
"ZAF","ZA","www.herald.co.za",18,1
"ZAF","ZA","www.herald.co.za",70,1
"ZAF","ZA","www.herald.co.za",2,1
"ZAF","ZA","www.herald.co.za",4,1
"ZAF","ZA","www.herald.co.za",17,1
"ZAF","ZA","www.herald.co.za",42,1
"ZAF","ZA","www.herald.co.za",9,1
"ZAF","ZA","www.herald.co.za",2,1
"ZAF","ZA","www.herald.co.za",23,1
"ZAF","ZA","www.herald.co.za",54,1
"ZAF","ZA","www.herald.co.za",25,1
"ZAF","ZA","www.herald.co.za",42,1
"ZAF","ZA","www.herald.co.za",31,1
"ZAF","ZA","www.heraldlive.co.za",148,1
"ZAF","ZA","www.heraldlive.co.za",175,1
"ZAF","ZA","www.heraldlive.co.za",155,1
"ZAF","ZA","www.heraldlive.co.za",174,1
"ZAF","ZA","www.heraldlive.co.za",190,1
"ZAF","ZA","www.heraldlive.co.za",365,1
"ZAF","ZA","www.heraldlive.co.za",185,1
"ZAF","ZA","www.heraldlive.co.za",371,1
"ZAF","ZA","www.heraldlive.co.za",145,1
"ZAF","ZA","www.heraldlive.co.za",175,1
"ZAF","ZA","www.heraldlive.co.za",141,1
"ZAF","ZA","www.heraldlive.co.za",145,1
"ZAF","ZA","www.heraldlive.co.za",185,1
"ZAF","ZA","www.heraldlive.co.za",394,1
"ZAF","ZA","www.heraldlive.co.za",166,1
"ZAF","ZA","www.heraldlive.co.za",141,1
"ZAF","ZA","www.heraldlive.co.za",175,1
"ZAF","ZA","www.heraldlive.co.za",153,1
"ZAF","ZA","www.heraldlive.co.za",171,1
"ZAF","ZA","www.heraldlive.co.za",165,1
"ZAF","ZA","www.heraldlive.co.za",145,1
"ZAF","ZA","www.heraldlive.co.za",183,1
"ZAF","ZA","www.heraldlive.co.za",198,1
"ZAF","ZA","www.heraldlive.co.za",369,1
"ZAF","ZA","www.heraldlive.co.za",385,1
"ZAF","ZA","www.heraldlive.co.za",202,1
"ZAF","ZA","www.heraldlive.co.za",171,1
"ZAF","ZA","www.heraldlive.co.za",167,1
"ZAF","ZA","www.heraldlive.co.za",174,1
"ZAF","ZA","www.heraldlive.co.za",172,1
"ZAF","ZA","www.heraldlive.co.za",162,1
"ZAF","ZA","www.heraldlive.co.za",185,1
"ZAF","ZA","www.heraldlive.co.za",165,1
"ZAF","ZA","www.heraldlive.co.za",387,1
"ZAF","ZA","www.heraldlive.co.za",167,1
"ZAF","ZA","www.heraldlive.co.za",161,1
"ZAF","ZA","www.heraldlive.co.za",174,1
"ZAF","ZA","www.heraldlive.co.za",172,1
"ZAF","ZA","www.heraldlive.co.za",145,1
"ZAF","ZA","www.heraldlive.co.za",390,1
"ZAF","ZA","www.heraldlive.co.za",360,1
"ZAF","ZA","www.heraldlive.co.za",199,1
"ZAF","ZA","www.heraldlive.co.za",369,1
"ZAF","ZA","www.hermanustimes.co.za",43,0
"ZAF","ZA","www.hermanustimes.co.za",27,0
"ZAF","ZA","www.hermanustimes.co.za",10,0
"ZAF","ZA","www.hermanustimes.co.za",18,0
"ZAF","ZA","www.hermanustimes.co.za",22,0
"ZAF","ZA","www.hermanustimes.co.za",23,0
"ZAF","ZA","www.hermanustimes.co.za",31,0
"ZAF","ZA","www.hermanustimes.co.za",52,0
"ZAF","ZA","www.hermanustimes.co.za",2,0
"ZAF","ZA","www.hermanustimes.co.za",43,0
"ZAF","ZA","www.hermanustimes.co.za",1,0
"ZAF","ZA","www.hermanustimes.co.za",5,0
"ZAF","ZA","www.hermanustimes.co.za",30,0
"ZAF","ZA","www.hermanustimes.co.za",23,0
"ZAF","ZA","www.hermanustimes.co.za",31,0
"ZAF","ZA","www.hermanustimes.co.za",66,0
"ZAF","ZA","www.hermanustimes.co.za",27,0
"ZAF","ZA","www.hermanustimes.co.za",1,0
"ZAF","ZA","www.hermanustimes.co.za",3,0
"ZAF","ZA","www.hermanustimes.co.za",24,0
"ZAF","ZA","www.hermanustimes.co.za",18,0
"ZAF","ZA","www.hermanustimes.co.za",20,0
"ZAF","ZA","www.hermanustimes.co.za",19,0
"ZAF","ZA","www.hermanustimes.co.za",32,0
"ZAF","ZA","www.hermanustimes.co.za",31,0
"ZAF","ZA","www.hermanustimes.co.za",43,0
"ZAF","ZA","www.hermanustimes.co.za",3,0
"ZAF","ZA","www.hermanustimes.co.za",3,0
"ZAF","ZA","www.hermanustimes.co.za",19,0
"ZAF","ZA","www.hermanustimes.co.za",24,0
"ZAF","ZA","www.hermanustimes.co.za",30,0
"ZAF","ZA","www.hermanustimes.co.za",20,0
"ZAF","ZA","www.hermanustimes.co.za",30,0
"ZAF","ZA","www.hermanustimes.co.za",5,0
"ZAF","ZA","www.hermanustimes.co.za",24,0
"ZAF","ZA","www.hermanustimes.co.za",3,0
"ZAF","ZA","www.hermanustimes.co.za",19,0
"ZAF","ZA","www.hermanustimes.co.za",18,0
"ZAF","ZA","www.hermanustimes.co.za",21,0
"ZAF","ZA","www.hermanustimes.co.za",21,0
"ZAF","ZA","www.hermanustimes.co.za",22,0
"ZAF","ZA","www.hermanustimes.co.za",44,0
"ZAF","ZA","www.hermanustimes.co.za",4,0
"ZAF","ZA","www.hermanustimes.co.za",2,0
"ZAF","ZA","www.hermanustimes.co.za",5,0
"ZAF","ZA","www.hermanustimes.co.za",76,0
"ZAF","ZA","www.ilanganews.co.za",3,0
"ZAF","ZA","www.ilanganews.co.za",3,0
"ZAF","ZA","www.ilanganews.co.za",6,0
"ZAF","ZA","www.ilanganews.co.za",4,0
"ZAF","ZA","www.ilanganews.co.za",36,0
"ZAF","ZA","www.ilanganews.co.za",23,0
"ZAF","ZA","www.ilanganews.co.za",6,0
"ZAF","ZA","www.ilanganews.co.za",34,0
"ZAF","ZA","www.ilanganews.co.za",20,0
"ZAF","ZA","www.ilanganews.co.za",41,0
"ZAF","ZA","www.ilanganews.co.za",37,0
"ZAF","ZA","www.ilanganews.co.za",37,0
"ZAF","ZA","www.ilanganews.co.za",67,0
"ZAF","ZA","www.ilanganews.co.za",22,0
"ZAF","ZA","www.ilanganews.co.za",27,0
"ZAF","ZA","www.ilanganews.co.za",17,0
"ZAF","ZA","www.ilanganews.co.za",159,0
"ZAF","ZA","www.ilanganews.co.za",24,0
"ZAF","ZA","www.ilanganews.co.za",40,0
"ZAF","ZA","www.ilanganews.co.za",27,0
"ZAF","ZA","www.ilanganews.co.za",14,0
"ZAF","ZA","www.ilanganews.co.za",3,0
"ZAF","ZA","www.ilanganews.co.za",17,0
"ZAF","ZA","www.ilanganews.co.za",2,0
